"school_id","school_name","activity_name","alg","level_of_play","event_date","event_time","score","event_name","location","source_activity_url","matchup_link","address"
"2","Southern Boone High School","Volleyball Girls","57","Varsity","8/26","","","Rock Bridge Volleyball Jamboree","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=57","https://www.mshsaa.org/MySchool/Tournament.aspx?s=2&alg=57&tournament=569423","Columbia, MO"
"953","Battle High School","Soccer Boys","33","Varsity","8/27","6:45 pm","","Osage","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=33&comp=2722349","7575 St. Charles Road, Columbia, MO 65202"
"16","Boonville High School","Soccer Boys","33","Varsity","8/27","7:00 pm","","Jefferson City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=33&comp=2781634","609 Union St, Jefferson City, MO 65101-2898"
"16","Boonville High School","Softball Fall Season","38","Varsity","8/27","5:00 pm","","Smith-Cotton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=38&comp=2661173","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"582","California High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Knob Noster","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=57&comp=2621457","1501 W Buchanan, California, MO 65018-1279"
"1540","Capital City High School","Soccer Boys","33","Varsity","8/27","7:00 pm","","Ozark","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=33&comp=2662528","1350 Bluff Dr, Ozark, MO 65721"
"1540","Capital City High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Osage","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=57&comp=2758433","1650 Cavalier Drive, Jefferson City, MO 65109"
"1099","Christian Fellowship","Softball Fall Season","38","Varsity","8/27-29","","","39th Annual Hallsville Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=1099&alg=38&tournament=542050","Hallsville, MO"
"1099","Christian Fellowship","Volleyball Girls","57","Varsity","8/27","6:00 pm","","Sunnydale Adventist Acad HS","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=57&comp=2737001","6818 Audrain Road 9139, Centralia, MO 65240"
"566","Columbia Independent","Soccer Boys","33","Varsity","8/27","6:45 pm","","Osage","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2722349","7575 St. Charles Road, Columbia, MO 65202"
"917","Father Tolton","Soccer Boys","33","Varsity","8/27-29","","","S-C Shootout","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=33","https://www.mshsaa.org/MySchool/Tournament.aspx?s=917&alg=33&tournament=561858","Sedalia, MO"
"917","Father Tolton","Tennis Girls","49","Varsity","8/27","4:30 pm","","Sacred Heart","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=49&comp=2767226","3351 E Gans Road, Columbia, MO 65201"
"917","Father Tolton","Volleyball Girls","57","Varsity","8/27","6:30 pm","","New Bloomfield","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=57&comp=2695467","3351 E Gans Road, Columbia, MO 65201"
"80","Fulton High School","Tennis Girls","49","Varsity","8/27","4:30 pm","","Moberly","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=80&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=80&alg=49&comp=2745186","#1 Hornet Drive, Fulton, MO 65251-2729"
"311","Hallsville High School","Softball Fall Season","38","Varsity","8/27-29","","","39th Annual Hallsville Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=38&tournament=542050","Hallsville, MO"
"311","Hallsville High School","Volleyball Girls","57","Varsity","8/27","6:30 pm","","Kirksville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=57&comp=2695769","1300 S Cottage Grove, Kirksville, MO 63501-3998"
"522","Helias High School","Soccer Boys","33","Varsity","8/27","6:30 pm","","Ft. Zumwalt South","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=33&comp=2645418","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"522","Helias High School","Softball Fall Season","38","Varsity","8/27","4:00 pm","","Ozark","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=38&comp=2641025","1350 Bluff Dr, Ozark, MO 65721"
"85","Hickman High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Fatima","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=57&comp=2710741","143 E. Main, Westphalia, MO 65085"
"84","Jefferson City High School","Soccer Boys","33","Varsity","8/27","7:00 pm","","Boonville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=33&comp=2781094","1215 Adams St, Jefferson City, MO 65101"
"84","Jefferson City High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Ozark","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=57&comp=2689823","1350 Bluff Dr, Ozark, MO 65721"
"360","Marshall High School","Soccer Boys","33","Varsity","8/27-29","","","S-C Shootout","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=33","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=33&tournament=557704","Sedalia, MO"
"128","Mexico High School","Soccer Boys","33","Varsity","8/27","5:00 pm","","Eugene","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=33&comp=2643185","14803 Hwy 17, Eugene, MO 65032"
"569","Missouri Military Academy","Soccer Boys","33","Varsity","8/27","5:00 pm","","Sacred Heart","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=569&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=569&alg=33&comp=2764779","204 N Grand St, Mexico, MO 65265-3090"
"132","Moberly High School","Tennis Girls","49","Varsity","8/27","4:30 pm","","Fulton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=49&comp=2752920","#1 Hornet Drive, Fulton, MO 65251-2729"
"139","North Callaway High School","Softball Fall Season","38","Varsity","⤷ 8/27","TBD","","Harrisburg","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=38&comp=2759176","Hallsville, MO"
"152","Osage High School","Soccer Boys","33","Varsity","8/27","6:45 pm","","Battle with Columbia Independent","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=33&comp=2700597","7575 St. Charles Road, Columbia, MO 65202"
"152","Osage High School","Softball Fall Season","38","Varsity","8/27","5:00 pm","","Eugene","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=38&comp=2654118","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Tennis Girls","49","Varsity","8/27","4:00 pm","","Waynesville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=49&comp=2697346","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Capital City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=57&comp=2757891","1650 Cavalier Drive, Jefferson City, MO 65109"
"430","Russellville High School","Softball Fall Season","38","Varsity","8/27","5:00 pm","","Dixon","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=430&alg=38&comp=2759157","106 W 4th St, Dixon, MO 65459-7909"
"194","Smith-Cotton High School","Soccer Boys","33","Varsity","8/27-29","","","S-C Shootout","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=33","https://www.mshsaa.org/MySchool/Tournament.aspx?s=194&alg=33&tournament=554903","Sedalia, MO"
"194","Smith-Cotton High School","Soccer Boys","33","Varsity","⤷ 8/27","TBD","","Clinton","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=33&comp=2668960","Sedalia, MO"
"194","Smith-Cotton High School","Softball Fall Season","38","Varsity","8/27","5:00 pm","","Boonville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=38&comp=2657340","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"194","Smith-Cotton High School","Tennis Girls","49","Varsity","8/27","4:30 pm","","Knob Noster","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=49&comp=2669568","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"194","Smith-Cotton High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Odessa","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=57&comp=2752525","713 S 3rd St, Odessa, MO 64076-1498"
"197","South Callaway High School","Softball Fall Season","38","Varsity","8/27","5:00 pm","","Crocker","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=197&alg=38&comp=2729131","10135 State Rd C, Mokane, MO 65059-0038"
"2","Southern Boone High School","Soccer Boys","33","Varsity","8/27","6:30 pm","","Kirksville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=2&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=2&alg=33&comp=2632885","1300 S Cottage Grove, Kirksville, MO 63501-3998"
"474","Tipton High School","Volleyball Girls","57","Varsity","8/27","5:30 pm","","Smithton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=474&alg=57&comp=2718742","505 S Myrtle Ave, Smithton, MO 65350-1038"
"485","Versailles High School","Volleyball Girls","57","Varsity","8/27","7:00 pm","","Stover","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=485&alg=57&comp=2654112","913 W Newton, Versailles, MO 65084-1811"
"953","Battle High School","Football","19","Varsity","8/28","7:00 pm","","Grandview","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=19","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=19&comp=2666890","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Golf Girls","24","Varsity","8/28","","","Boonville Par 3 Event","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=953&alg=24&tournament=589038","Boonville, MO"
"953","Battle High School","Softball Fall Season","38","Varsity","8/28-29","","","Lead-Off Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=953&alg=38&tournament=568155","Republic, MO"
"217","Blair Oaks High School","Football","19","Varsity","8/28","5:30 pm","","Maryville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=19","https://www.mshsaa.org/MySchool/Matchup.aspx?s=217&alg=19&comp=2627488","6124 Falcon Ln, Jefferson City, MO 65101-9751"
"217","Blair Oaks High School","Softball Fall Season","38","Varsity","8/28-29","","","Peoples Bank Back to School Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=217&alg=38&tournament=545734","Sullivan, MO"
"217","Blair Oaks High School","Volleyball Girls","57","Varsity","8/28-29","","","MICDS Brace for Impact Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=57","https://www.mshsaa.org/MySchool/Tournament.aspx?s=217&alg=57&tournament=545738","Fenton, MO"
"16","Boonville High School","Football","19","Varsity","8/28","7:00 pm","","Excelsior Springs","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=19","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=19&comp=2649222","1 Pirate Dr., Boonville, MO 65233-2740"
"16","Boonville High School","Golf Girls","24","Varsity","8/28","10:00 am","","Boonville Par 3 Event","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=16&alg=24&tournament=581662","Boonville, MO"
"16","Boonville High School","Tennis Girls","49","Varsity","8/28","","","JC First Serve Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=49","https://www.mshsaa.org/MySchool/Tournament.aspx?s=16&alg=49&tournament=588952","Jefferson City, MO"
"582","California High School","Football","19","Varsity","8/28","7:00 pm","","Logan-Rogersville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=19","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=19&comp=2527939","300 N. Missouri Blvd., Rogersville, MO 65742"
"582","California High School","Golf Girls","24","Varsity","8/28","","","Boonville Par 3 Event","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=582&alg=24&tournament=547316","Boonville, MO"
"582","California High School","Softball Fall Season","38","Varsity","8/28","5:00 pm","","Iberia","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=582&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=582&alg=38&comp=2618133","1501 W Buchanan, California, MO 65018-1279"
"26","Camdenton High School","Football","19","Varsity","8/28","7:00 pm","","at Heritage (Ark.)","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=19","",""
"26","Camdenton High School","Soccer Boys","33","Varsity","8/28","6:30 pm","","Waynesville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=26&alg=33&comp=2715191","200 GW Ln, Waynesville, MO 65583-2160"
"26","Camdenton High School","Softball Fall Season","38","Varsity","8/28-29","","","Lake I-44 Varsity Round Robin: Camdenton | Lebanon | Osage | Waynesville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=26&alg=38&tournament=552477","Laker Pride Dr Camdenton, MO 65020"
"26","Camdenton High School","Tennis Girls","49","Varsity","8/28","","","Jeff City First Serve Tournament","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=26&alg=49","https://www.mshsaa.org/MySchool/Tournament.aspx?s=26&alg=49&tournament=593816","Jefferson City, MO"
"1540","Capital City High School","Football","19","Varsity","8/28","7:00 pm","","at Conway (AR)","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=19","",""
"1540","Capital City High School","Golf Girls","24","Varsity","8/28","4:00 pm","","Hickman, Tolton, Capital City","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=1540&alg=24&tournament=563799","Columbia, MO"
"1540","Capital City High School","Golf Girls","24","Varsity","⤷ 8/28","TBD","","Hickman","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=24&comp=2774051","1650 Cavalier Drive, Jefferson City, MO 65109"
"1540","Capital City High School","Golf Girls","24","Varsity","⤷ 8/28","TBD","","Father Tolton","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=24&comp=2774052","1650 Cavalier Drive, Jefferson City, MO 65109"
"1540","Capital City High School","Softball Fall Season","38","Varsity","8/28-29","","","Peoples Bank Back to School Classic","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=38","https://www.mshsaa.org/MySchool/Tournament.aspx?s=1540&alg=38&tournament=543815","Sullivan, MO"
"1540","Capital City High School","Softball Fall Season","38","Varsity","⤷ 8/28","10:00 am","","Washington","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=38&comp=2783011","Sullivan, MO"
